p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
0.00125049070171072	-0.0517856371178973	0.773	0.791	1	Papola
0.00125116205607459	-0.0386441839159559	0.498	0.542	1	Mapk1ip1l
0.0012661502566541	-0.0371742128423277	0.364	0.407	1	Pom121
0.00127221288436386	0.0508776835189662	0.908	0.895	1	Csnk2b
0.00127223600401912	0.0429333738983072	0.538	0.516	1	Ngdn
0.0012738247502255	-0.0395599796368602	0.513	0.554	1	Pip4k2a
0.00127655509936639	0.046434298270545	0.478	0.446	1	Ankrd10
0.00129421789809797	0.0528043234909765	0.623	0.607	1	Rcn1
0.00129829281475116	-0.0311757238754759	0.275	0.312	1	Mtmr12
0.00129863320154208	-0.0415803946101173	0.645	0.689	1	Tm9sf2
0.00130130917947415	-0.0552397889499399	0.757	0.793	1	Atp1b3
0.00130270144496979	0.0399789390525545	0.802	0.793	1	Ppm1g
0.00130988778048189	0.0437034124368036	0.931	0.936	1	Fam49b
0.00131378479960485	-0.0400031835807352	0.415	0.455	1	Ing2
0.00131957738028479	-0.0386661074619727	0.425	0.468	1	Rbm34
0.00132069633331577	-0.0604722818004922	0.614	0.657	1	Fcho2
0.00132139670083687	-0.034444585343021	0.316	0.352	1	Polr3d
0.0013249500408388	-0.0391211325955031	0.291	0.327	1	Pdk1
0.00132652866021145	-0.0369015476590773	0.354	0.394	1	Dhx16
0.00132966705506136	-0.0368606375159476	0.368	0.408	1	Pgrmc2
0.00133555967214762	0.0397287942444854	0.403	0.372	1	Med29
0.00134416736347755	-0.0251880219485748	0.308	0.35	1	Rab11fip2
0.00134741815422173	0.0545684981397332	0.798	0.795	1	Tomm5
0.00134934343336975	-0.0423175020235774	0.429	0.474	1	Ahcyl2
0.0013561727840477	-0.0472323308408293	0.552	0.594	1	Gtpbp2
0.00135767232989538	0.072008956588331	0.551	0.528	1	Smpdl3a
0.00135822189234981	-0.0327092861030212	0.744	0.777	1	Septin9
0.00136299998162479	-0.0372670253301294	0.536	0.58	1	Ctnnb1
0.00136916206536204	-0.041535365548703	0.998	0.996	1	Cd8a
0.00138302601372162	-0.0323244204577704	0.349	0.388	1	Spen
0.00138401308625404	-0.0429937910476779	0.61	0.649	1	Ubald2
0.00139248624900064	0.052116946769957	0.474	0.45	1	Pcbd2
0.00139489395700603	-0.027660215586274	0.333	0.373	1	Kdm5c
0.00140849075431601	-0.0362576049688093	0.279	0.314	1	Mcm3ap
0.00140859535092687	0.061416497250862	0.809	0.799	1	Etfb
0.00141428054312253	-0.0349275597325398	0.274	0.309	1	Crk
0.00142623750066812	0.0425376925940974	0.311	0.28	1	Rbms2
0.00142914312325983	-0.0343265694688438	0.475	0.518	1	Noc2l
0.00143284438288437	-0.0449514141013263	0.75	0.776	1	Usp15
0.00143806045855311	0.0487926072567063	0.331	0.299	1	Mcm2
0.00144323769934963	-0.0437622385431053	0.413	0.455	1	Rcsd1
0.00144664079257284	-0.0404189528034444	0.708	0.732	1	Themis
0.00145836509157476	-0.0468577608631557	0.814	0.837	1	Nedd9
0.00146850206800231	-0.0516688187852241	0.748	0.769	1	Bnip2
0.00147049823828966	-0.0413556611063989	0.396	0.434	1	Senp1
0.00147884035696247	0.056728758963874	0.31	0.283	1	Cdkn2c
0.00149119193544837	-0.0481429197251326	0.493	0.529	1	Parg
0.00149545324005295	0.0354257820137782	1	1	1	Fau
0.00151462245726058	-0.0273907412937528	0.285	0.327	1	Atp6v1b2
0.0015155260312152	0.0535453583732981	0.928	0.929	1	Micos10
0.00151847282124144	0.0449170139767958	0.556	0.534	1	Rad23a
0.00152415436267667	-0.0535808727186491	0.797	0.839	1	Cd164
0.00153248672676398	-0.0261654363057771	1	1	1	Rps21
0.00153628881186634	-0.0514309384499407	0.506	0.55	1	Alkbh1
0.00153691002976657	0.0549390066117389	0.601	0.591	1	Zmat5
0.00154269243715405	-0.0639957556077047	0.301	0.335	1	Slfn5
0.00155257666285423	0.057899688523572	0.426	0.398	1	Nmb
0.00155549178164161	-0.0283333734307015	0.273	0.31	1	Ranbp3
0.00155661378204684	0.0489250208977127	0.582	0.564	1	Rbm7
0.00158805074043304	-0.038561090243024	0.626	0.667	1	Ptbp1
0.00160028128963105	0.0593599426116161	0.493	0.46	1	Hells
0.00160622575533651	-0.0457698172228523	0.426	0.463	1	Gigyf2
0.00162264452187337	0.0452144959783281	0.45	0.426	1	Npepl1
0.00164363131196205	-0.0428302144901074	0.527	0.577	1	Coq10b
0.00165358661337112	0.0403777914571624	0.307	0.277	1	Minpp1
0.00166947687073423	-0.055151701017603	0.607	0.646	1	Ddx58
0.00167052586415203	0.0531161560699329	0.909	0.903	1	Ywhah
0.00171011664839096	-0.0461124736473416	0.405	0.436	1	Cwc22
0.00171348119926019	-0.0433430663674257	0.783	0.804	1	Ccni
0.00172453214681438	-0.0552323525540901	0.819	0.846	1	Tnrc6b
0.00172908253127347	0.0668342852363899	0.434	0.406	1	Ccrl2
0.00172913721605034	-0.0451709337975592	0.414	0.45	1	Map3k4
0.00173515359786294	-0.0571942615513751	0.408	0.443	1	Strbp
0.00175118406859487	0.0452470035079897	0.722	0.712	1	Cops6
0.00175380860905847	-0.0550219645201363	0.597	0.631	1	Flna
0.00176505750779343	-0.0476658424238947	0.773	0.804	1	Tcof1
0.00180037595493036	-0.0350144403074635	0.306	0.343	1	Sptlc1
0.00180402982181506	-0.0250423876213594	0.273	0.309	1	Vps16
0.00181365144285348	-0.031143994639162	0.479	0.523	1	Tnik
0.00181620781652465	0.0497728548859823	0.322	0.296	1	Noa1
0.00183228448763126	0.0621602427318357	0.74	0.731	1	Hsbp1
0.00183714377323953	0.0636592717661355	0.817	0.806	1	Naa20
0.00183852735515625	-0.0459756077524843	0.494	0.532	1	Creb1
0.0018473654923032	-0.0392386475203342	0.444	0.481	1	Atl3
0.00185513822934686	-0.0415305595737846	0.431	0.469	1	Eps15
0.0018589521374921	-0.0577626570171972	0.553	0.59	1	Ddx10
0.0018771860570886	-0.0441310707009137	0.57	0.612	1	Eif4ebp2
0.00188527824648163	-0.0436616363142955	0.705	0.737	1	Cyld
0.00189572799117727	0.0505273611440129	0.544	0.52	1	Hint3
0.00190749194671056	-0.0333970516535604	0.395	0.435	1	Lypla1
0.00190922503171133	-0.0413889158075419	0.331	0.362	1	Prkar2a
0.00191250913713309	0.0608754569827952	0.67	0.663	1	Cetn3
0.0019233991915316	-0.0383326384728059	0.44	0.482	1	Wdr82
0.00193480072756315	0.047034727493898	0.633	0.611	1	Paics
0.00196423300860339	-0.0438317010336698	0.6	0.64	1	Prpf6
0.00197136642746836	0.0531192302829653	0.638	0.623	1	Dazap1
0.00197378841606784	0.0578200338534641	0.723	0.72	1	Ube2a
0.00199599805026068	0.0567964825505569	0.704	0.689	1	Psmd6
0.00200176806212614	-0.0434803694830728	0.63	0.668	1	Nab1
0.00200330635135131	-0.0490483036555365	0.72	0.756	1	Ptpn7
0.00200605144199464	0.083739786622563	0.587	0.573	1	Abcb9
0.00201042058465686	0.0486984022664232	0.968	0.969	1	Srp14
0.00204135461789943	-0.0362070825241594	0.362	0.399	1	Tle3
0.00204531599207782	-0.0210216061451722	0.362	0.402	1	Atxn7l1
0.00204948966921128	0.0453103734484144	0.948	0.95	1	Slc25a4
0.00205931420510469	-0.0372846398615977	0.394	0.429	1	Rwdd4a
0.00206654555141342	-0.0252289762377185	0.452	0.498	1	Desi2
0.00206928722410973	-0.0341230604425078	0.496	0.541	1	Eif2a
0.00207548489467209	0.0526975813935102	0.825	0.829	1	Psmc6
0.00208252657565756	0.0502863609856747	0.963	0.957	1	Fkbp1a
0.00209383112325225	0.0578356810337182	0.785	0.773	1	Ifi35
0.00209722722610573	0.0570578819152856	0.66	0.643	1	Tmem179b
0.00210467506226833	-0.037353308014833	0.437	0.477	1	Ap1g1
0.00211165175733289	0.0596673629278338	0.416	0.393	1	Stk16
0.00211241646145213	-0.0558568189086127	0.632	0.667	1	Arid4a
0.0021236555609431	-0.0353310335794638	0.483	0.522	1	Riox2
0.00214002238908272	-0.0582452806882539	0.944	0.957	1	2410006H16Rik
0.00215167413682446	0.0454695305398791	0.806	0.796	1	Eif1b
0.00216311962465666	-0.0405047804053944	0.506	0.544	1	Akap8
0.00218964436515577	-0.0363451243232071	0.438	0.478	1	Smg7
0.00219806375701529	-0.0372446286441168	0.502	0.543	1	Mapkapk3
0.00220521980161712	-0.0356770030161522	0.288	0.321	1	Rnf123
0.00220664878056591	-0.0427781981917799	0.665	0.701	1	Exoc3
0.00221336801199404	0.046812353798473	0.758	0.75	1	Txn2
0.00221378487439987	-0.0283840804465807	0.308	0.345	1	Ube3c
0.00221962708008187	-0.0266578741233919	0.274	0.31	1	Pigs
0.00222258170776388	0.0306157087932071	0.874	0.888	1	Nmt1
0.0022250211755089	-0.0269099217714738	0.397	0.439	1	Pip5k1a
0.00224766600461906	-0.0420263035426427	0.869	0.885	1	Cd28
0.0022488825067416	0.0534756502082503	0.598	0.574	1	Tsc22d3
0.0022562773540512	-0.0416341093338624	0.505	0.551	1	Iws1
0.00227578459087805	-0.108478125928053	0.659	0.682	1	Serpina3g
0.00228677934720219	0.0427899528157688	0.32	0.294	1	Hmbs
0.00230103309203407	-0.0579913615402267	0.565	0.598	1	Elmo1
0.00231913214891058	0.0435129891251894	0.626	0.609	1	Ccz1
0.00233626478527014	0.0406645421968544	0.416	0.389	1	Tm2d2
0.00237319159378878	0.0527053099716772	0.444	0.424	1	Nudt19
0.00238668963897058	-0.0405126804522214	0.368	0.404	1	Cd38
0.00238836640223324	-0.0393657926877231	0.387	0.429	1	Tcf20
0.00238862294544585	-0.0287749427296995	0.384	0.422	1	Bri3bp
0.00240381654098927	-0.0302901922235277	0.274	0.31	1	Dubr
0.00240985488676096	0.0470777070389177	0.786	0.784	1	Rnf187
0.00241788734538188	-0.0530822677732855	0.31	0.343	1	Zfp260
0.0024179850863503	-0.0686114641388659	0.509	0.54	1	Rad50
0.00242280798115272	0.0532734131053808	0.568	0.547	1	Nfu1
0.00242353685236929	-0.0422033784569533	0.484	0.519	1	Arl4a
0.00243385665640882	-0.0410786663466702	0.634	0.663	1	Efr3a
0.00244748346574874	0.0498103972224473	0.609	0.604	1	Commd1
0.00246233241643468	-0.0350195146879677	0.393	0.433	1	5031425E22Rik
0.00247064197779257	-0.0354955335747431	0.359	0.397	1	Madd
0.00247715575576275	-0.0312518253442133	0.492	0.536	1	Zmynd11
0.00247807340539001	0.0475742391842653	0.48	0.459	1	Smim20
0.00248104194789954	0.0497892625960108	0.84	0.835	1	Aurkaip1
0.00248313615138663	0.0428604068683719	0.771	0.787	1	Pfdn2
0.00248812343685953	-0.0458498601824475	0.392	0.427	1	Pds5b
0.00249013847814046	-0.0353638095708291	0.73	0.769	1	Arhgap9
0.00249059591078382	-0.0435609566732523	0.443	0.483	1	Nlrc3
0.00250099867341023	-0.044234408728936	0.462	0.503	1	Sart1
0.0025160317960669	-0.0298567668177795	0.393	0.434	1	Zfp52
0.00251704013435793	0.0457085724841477	0.785	0.782	1	Tbcb
0.00254254299889323	0.0413332030156361	0.417	0.389	1	Meaf6
0.00254631319126949	0.0246469738376307	1	1	1	Rpl11
0.00254847922133778	0.0666293491546748	0.992	0.987	1	Hcst
0.00255654636550641	0.0539113112274025	0.493	0.474	1	Mrpl27
0.00255853419456135	-0.0376420121163166	0.318	0.356	1	Adamts10
0.00256056760615274	-0.0284161866946396	0.408	0.448	1	Phrf1
0.00256575243597882	-0.0357693316771375	0.391	0.428	1	Khdc4
0.00260708044011544	-0.0469173592109986	0.811	0.842	1	Cggbp1
0.00261040806113598	0.0493825231276421	0.819	0.823	1	Dnajb11
0.00262236622926932	-0.0265704095677913	0.275	0.311	1	Fbxw11
0.00262394421231265	0.0439793080674321	0.59	0.572	1	Vma21
0.00262424266330357	-0.036203022463826	0.341	0.376	1	Atf2
0.00263384329282357	-0.0326589604738432	0.299	0.336	1	Xrcc4
0.00264013039599659	0.0537837093127831	0.465	0.446	1	Nde1
0.00265860626001054	-0.0319697945487609	0.3	0.336	1	Zfp407
0.00268441924297562	-0.0347634225448933	0.451	0.491	1	Galnt6
0.00269656434385127	-0.0356973581026722	0.472	0.517	1	Chmp1a
0.00270522983311587	0.0485254192205782	0.562	0.537	1	Itm2c
0.00270991436467331	-0.0553572373150979	0.769	0.8	1	Dhx9
0.00272191296413729	-0.0330463832721287	0.657	0.7	1	Srsf6
0.00272663712203481	0.0433624764925391	0.555	0.532	1	Derl1
0.0027327393846756	-0.034312431715355	0.325	0.361	1	Gse1
0.00273726932913041	-0.0547452118072548	0.586	0.626	1	Ccdc174
0.00275224039613245	-0.0398300691497283	0.477	0.515	1	Usp19
0.00277022097172035	-0.0366332505194613	0.332	0.367	1	Dlst
0.00281355674853149	0.0441916744861897	0.822	0.808	1	BC031181
0.00282252918486629	-0.0267341032309033	0.267	0.3	1	Map2k7
0.00282643832052692	-0.0620501084544491	0.811	0.855	1	Nucks1
0.00283082671291605	0.0496312189368291	0.822	0.818	1	Uqcrc2
0.00283156300046648	-0.038854398752574	0.513	0.559	1	Top2a
0.00283559905620435	-0.035619355689313	0.85	0.869	1	Smap2
0.00283848488617958	-0.0833364244478785	0.651	0.673	1	Fos
0.00285756130333128	-0.0583116669052188	0.651	0.684	1	Rbm28
0.0028813166979271	-0.0614447739229893	0.799	0.821	1	Parp14
0.0028879017485074	-0.0450374950912283	0.543	0.576	1	Sec63
0.00289114188657388	0.0471086084957605	0.682	0.677	1	Mtch1
0.00289627744302821	-0.0199784590137019	0.265	0.302	1	Rps6-ps4
0.00290002524548801	-0.0316388840238131	0.414	0.454	1	Trp53i11
0.00291198711653442	-0.0241131963496771	0.268	0.302	1	Fgfr1op
0.00291441694924967	-0.0536211282463146	0.582	0.61	1	Rif1
0.00292562999643402	-0.032119631808446	0.313	0.347	1	Scyl2
0.00293009355995277	0.0457630783455323	0.671	0.65	1	4930453N24Rik
0.00293853864627392	0.0470740053637635	0.73	0.719	1	Gm16286
0.00295685735406943	-0.027510741726216	0.334	0.373	1	Lysmd3
0.00297374219784184	-0.0351093373697973	0.588	0.633	1	Adipor2
0.00299191297743614	-0.0424462852424445	0.444	0.476	1	Csrnp1
0.0029999794240058	0.0487123923978147	0.759	0.748	1	Ola1
0.00301492552059917	0.0443211438497566	0.836	0.831	1	Eif4e2
0.00305317466514262	0.0421302258957099	0.318	0.292	1	Cltb
0.00306148930714981	-0.0450149075008529	0.44	0.48	1	Med1
0.00307221031008899	-0.0249775740175774	0.579	0.621	1	Tbc1d1
0.00307348321822976	0.0468256437340552	0.708	0.699	1	Slc25a11
0.00308768990544134	0.0625519226568002	0.63	0.615	1	Dok2
0.0031206459275642	0.0348478994156967	1	1	1	H3f3b
0.00315780343582373	0.0361762283951683	0.99	0.988	1	Psmb1
0.00315839019041936	-0.0305871956148647	0.265	0.3	1	Mprip
0.00316331732725543	-0.0469555039171785	0.748	0.78	1	Srp72
0.00317550426831245	-0.03984447280851	0.271	0.305	1	B130021K23Rik
0.00317666582495292	-0.0625891238761254	0.662	0.694	1	H2-Q6
0.00319486089280679	-0.0294306495022643	0.367	0.404	1	Gosr2
0.00319506005712434	0.0429502819792007	0.849	0.84	1	Thoc7
0.00319701387630765	-0.0248471120063436	0.318	0.355	1	Ring1
0.00320063289860116	-0.0309462812473305	0.594	0.635	1	Vti1b
0.00322040847487654	-0.0459926033802691	0.936	0.953	1	Hnrnpd
0.00322532072356485	-0.0337265398604921	0.536	0.579	1	Pml
0.00322689642022123	0.0500278741936996	0.613	0.592	1	Polr2i
0.00324414325621281	-0.0405131880246833	0.47	0.509	1	Slain2
0.00327725911187092	-0.0394056338125289	0.439	0.474	1	Med14
0.00328204423930524	0.0556392286938685	0.976	0.98	1	Hsp90b1
0.00330516335474463	0.0584826315115716	0.954	0.946	1	Saraf
0.00333415581584647	-0.0427470523555342	0.633	0.67	1	Lrmp
0.00335077342456964	-0.0353669254568872	0.547	0.594	1	Azin1
0.00335981169982166	-0.0384287286478821	0.315	0.347	1	Cep162
0.00337115965533329	0.0458772443694823	0.45	0.428	1	Ormdl1
0.00340236929648245	-0.0482542711659772	0.754	0.793	1	Eif3d
0.00340983534480378	-0.0246766626456966	0.292	0.328	1	Sos2
0.00345356712741805	-0.0391160911497863	0.368	0.405	1	Wsb1
0.00350703264395399	-0.0302553714522142	0.904	0.92	1	Cd53
0.00357145260096559	-0.0416134556731167	0.426	0.462	1	Dctn1
0.00357457100850155	-0.0634687973870096	0.989	0.989	1	Hspa5
0.00357751841218573	0.0442025432920506	0.563	0.542	1	Akt1
0.00360665399200413	0.0461915799323362	0.922	0.925	1	Prdx5
0.00363622643963169	-0.0351986438471148	0.726	0.763	1	Hnrnpr
0.00364965043032779	0.0516714248518366	0.775	0.784	1	Glrx3
0.00365243535659016	0.0541026913339699	0.94	0.938	1	B4galnt1
0.00365939431840989	0.0394429790110985	0.435	0.409	1	Gm7536
0.00366782556994284	0.038410671305704	0.815	0.808	1	Actr10
0.00367149919761398	0.0586426222748624	0.633	0.626	1	Oxct1
0.00369557752087539	-0.028549176617028	0.35	0.388	1	Pgm1
0.00370064715842664	-0.03591616526967	0.555	0.611	1	AA467197
0.00372173805528356	-0.0409507028292753	0.361	0.394	1	Tsc22d2
0.0037835317535115	0.048825278626914	0.774	0.772	1	Ufc1
0.00387646916307944	-0.0307532995732325	0.473	0.513	1	Gemin7
0.00388124977154289	0.0366329193086934	0.379	0.351	1	Bad
0.00388801578000539	-0.028123148295418	0.323	0.357	1	Paip2b
0.00391340941167711	0.044949523508608	0.742	0.734	1	Cmc1
0.00392901141097078	0.0486074659809732	0.756	0.758	1	Snf8
0.00393919804353732	-0.0324385335834797	0.369	0.409	1	Brap
0.00397161411419285	-0.0311692269116328	0.308	0.342	1	Rhoc
0.00399884285841082	-0.0263453162866818	0.543	0.585	1	Arhgap17
0.00400355681062112	0.0614132698092338	0.602	0.586	1	Dynll2
0.00400384257548415	0.0378656454986532	0.429	0.407	1	BC003965
0.00400995534485858	0.0356652456709874	0.991	0.986	1	Morf4l1
0.00402034403493768	0.049212319900385	0.749	0.745	1	Med10
0.00404445341835713	-0.0355388365618446	0.346	0.379	1	Gm13436
0.00404604964478207	-0.0239838740420754	0.294	0.33	1	Npat
0.00411519075377738	-0.0361206084094756	0.441	0.479	1	Polr2b
0.00411586125733196	-0.0549783455887399	0.486	0.525	1	Rsbn1
0.00412892756349058	-0.0243881406669074	0.279	0.314	1	0610030E20Rik
0.00413008121817424	-0.0425004724098651	0.602	0.633	1	Ppil4
0.00413071083037458	-0.0392752547214517	0.417	0.45	1	Pggt1b
0.00413426658499966	-0.0310717549135994	0.329	0.366	1	Dhx29
0.00413894577256475	-0.0224119012071319	0.318	0.356	1	Map2k4
0.00414280786462438	-0.0303369829127161	0.271	0.303	1	Cwc27
0.00416410355048156	-0.03848264507088	0.457	0.495	1	Ttc7
0.00419614201299032	-0.0389028202672388	0.499	0.539	1	Map7d1
0.00422109423870028	-0.0506227365634968	0.841	0.867	1	Nono
0.00423514998312241	-0.0395547694830858	0.932	0.945	1	Atp5a1
0.00425191182377246	0.084915603294115	0.574	0.558	1	Ier5l
0.00427377215561915	0.0534311413607599	0.469	0.453	1	Ggh
0.00432556658154318	-0.061282475653701	0.583	0.613	1	Kdm2b
0.0043480845665964	-0.0367028942350993	0.627	0.66	1	Cdc40
0.00436504734824718	-0.0361110671155782	0.883	0.892	1	Oip5os1
0.00440931166968445	-0.0443875161806225	0.6	0.63	1	Elf2
0.00441890348644984	0.0376970267683211	0.707	0.7	1	Idh3b
0.0044197531902075	-0.0501893145507929	0.608	0.637	1	Cflar
0.00446623268739902	-0.0277330994851313	0.327	0.362	1	Sel1l
0.00446770595899599	-0.0392419864953499	0.27	0.302	1	Setbp1
0.00447170322145701	-0.0180286797186227	0.308	0.346	1	Xpo6
0.0044723386627632	-0.0414556131668065	0.685	0.72	1	Lims1
0.00447460834373125	-0.0349394273213663	0.466	0.503	1	Ddb1
0.00448733942987814	-0.0417698800223075	0.35	0.382	1	Klhdc2
0.00459738405990328	0.0566219214977632	0.654	0.652	1	Slc50a1
0.00460728365458479	-0.0204750034010371	0.276	0.31	1	Tmem135
0.00463152112377408	-0.0392860333026954	0.547	0.591	1	Zrsr2
0.00463837854933128	-0.0319747106627235	0.274	0.305	1	Vps26b
0.00464087814417851	-0.039856019626293	0.45	0.481	1	Mapre2
0.00464822464833637	-0.0382560874035327	0.546	0.579	1	Appl1
0.00466415753920796	-0.0264980208617657	0.403	0.441	1	Elf4
0.0046781027451431	-0.0591927520004152	0.739	0.759	1	Tpp2
0.00469084782803637	-0.0357146494502105	0.306	0.338	1	9930021J03Rik
0.00471588130622361	-0.0204749113077292	0.902	0.925	1	Elf1
0.00472159394504205	0.0412061495567205	0.428	0.402	1	Ythdf1
0.0047291940895795	0.0509057859999871	0.793	0.796	1	Fam32a
0.00473082688401934	-0.0347282627411875	0.692	0.724	1	Rnf114
0.00475242077308314	-0.0455587959044341	0.826	0.852	1	Rp9
0.00475817828079417	0.0365682210203349	0.984	0.985	1	Clta
0.0047604370444071	-0.0310051123552453	0.301	0.333	1	Hvcn1
0.00477255706434423	-0.0345141946278029	0.443	0.476	1	Xlr4b
0.00477415641566152	-0.0441952427981922	0.711	0.747	1	Cebpz
0.00477977372575268	0.0409414993103847	0.518	0.5	1	Nip7
0.00479487575639257	0.041876982495054	0.872	0.866	1	Dnaja2
0.00480826135310165	-0.0583302805443385	0.705	0.729	1	Gimap8
0.00481187208883877	-0.0464408490717112	0.962	0.973	1	Hnrnpm
0.00481650241293825	0.0583124303641554	0.399	0.381	1	Smco4
0.00485980869227539	-0.0351170238954485	0.362	0.399	1	Cds2
0.0048887291185742	-0.0441982282314707	0.303	0.331	1	Thoc2l
0.00489559016272845	-0.056074888830339	0.541	0.574	1	Trim30d
0.00493319173474181	0.049603005845695	0.439	0.416	1	Hat1
0.00495484031729947	0.0749280234542655	0.989	0.993	1	Aldoa
0.00495967478094462	0.0481576430671234	0.496	0.48	1	Snhg3
0.00498866079329766	-0.0269253721772879	0.307	0.342	1	Tmem87a
0.00499336659665251	-0.0304968561792958	0.948	0.962	1	Sh2d2a
0.00500124010598654	0.0452923605545595	0.634	0.615	1	Timm8b
0.00501224385369703	0.0525087984548025	0.511	0.491	1	Card19
0.00514416715334289	-0.0425783354277525	0.398	0.435	1	Hjurp
0.00516166732680031	0.0432648282741352	0.983	0.982	1	Mcl1
0.00520517465246253	-0.0412999864455528	0.467	0.504	1	Ptp4a3
0.00520648657191515	-0.0390901008400064	0.442	0.478	1	Smarcd1
0.00520752856255792	0.056632752385156	0.589	0.58	1	Dtymk
0.00525575343103359	-0.0369963172203243	0.311	0.345	1	Tyk2
0.00526831868346136	-0.0446320283608835	0.717	0.743	1	Mtpn
0.00526847585181316	-0.0604327702008536	0.306	0.336	1	Zbtb20
0.00528157167583053	0.0410714938637393	0.413	0.392	1	Rrp7a
0.0052977176747001	-0.0305006853640081	0.332	0.365	1	Dcaf5
0.00532595595710846	-0.0447455003563652	0.597	0.626	1	Irak1
0.00534618218761878	-0.0206067952595621	0.999	1	1	Trac
0.00535315760557756	0.0448464241698837	0.495	0.472	1	Pdcd2
0.00535404089795446	-0.0365818211433241	0.341	0.375	1	Nkapd1
0.00535508169234813	0.0389268851405596	0.654	0.638	1	Lsm1
0.00536719879364424	-0.0223792828988021	0.295	0.329	1	Ubxn8
0.00537758508998245	-0.0308188289425871	0.333	0.367	1	Nup88
0.00538733355452264	-0.0411168198345342	0.574	0.61	1	Ccdc25
0.00550355514411923	0.0606658483284439	0.54	0.524	1	Phf11c
0.00551772565084302	0.0561418272519061	0.532	0.516	1	Arsb
0.00551782746079861	0.0630571605665392	0.457	0.437	1	Batf
0.00555530778523126	0.0381029156424861	0.361	0.336	1	2410004B18Rik
0.00556608541611171	-0.0540187651248896	0.781	0.809	1	Smc1a
0.00558132769626883	-0.0327036095960365	0.945	0.956	1	Bcl2a1b
0.00560826351413407	-0.0439771905842714	0.275	0.305	1	Pou2f2
0.00564777503412408	0.0658776346612402	0.766	0.765	1	Pttg1
0.00565008491209288	-0.0274408985713941	0.316	0.352	1	Eif2ak1
0.00568956890944676	-0.0332148610697923	0.656	0.698	1	Skp1a
0.00570333422379476	-0.0311987280706488	0.398	0.438	1	Nudt3
0.00570426376539396	0.0646731934491819	0.31	0.287	1	Tgtp2
0.0057073749807502	-0.028884593732482	0.31	0.343	1	Faah
0.00574567262155851	0.0430944077506989	0.966	0.966	1	Rsrp1
0.00575195253826288	0.0441545930763495	0.528	0.509	1	Exosc7
0.00579563749978257	-0.106956430676044	0.631	0.665	1	Spp1
0.00584762887363128	-0.0464682144293351	0.638	0.67	1	Ppp2r5c
0.00586661544295585	-0.0284305676233125	0.405	0.438	1	Fam192a
0.00587048110519578	-0.0456818527203775	0.849	0.87	1	Elk3
0.00588839389553373	-0.0353407755799816	0.278	0.306	1	Zfp277
0.00595830818368949	-0.0397414475710151	0.674	0.715	1	Birc2
0.0059613769503924	-0.0463378988830642	0.544	0.57	1	Esf1
0.00607059286017941	-0.0249797122609841	0.339	0.376	1	Caap1
0.00607472384465867	-0.0343654418077652	0.883	0.897	1	Trir
0.00608631991271672	-0.0410693508179821	0.434	0.463	1	Rab6a
0.00609331206064046	-0.0332276708452426	0.901	0.918	1	Arhgdia
0.00609350594264706	-0.0297671998880745	0.406	0.442	1	Ppp2r5e
0.00609500263524611	-0.0358843750931204	0.954	0.967	1	Atp5b
0.00610573112941333	0.0493276266071816	0.779	0.769	1	H13
0.00614277063197368	0.036305866521943	0.503	0.48	1	Emc4
0.00618104487219365	-0.0364212571841271	0.525	0.569	1	Swt1
0.00619090618605526	-0.0478480657847988	0.93	0.944	1	Nsd3
0.00619285246124839	-0.0299058695689822	0.308	0.34	1	Nt5dc1
0.00619555952619367	0.0382591940644925	0.976	0.979	1	Gimap1
0.00620528604942297	-0.03618076191899	0.356	0.391	1	Ccdc186
0.00621029720405522	-0.0248875049524907	0.27	0.303	1	Dusp22
0.00621356601935423	0.0743666146681856	0.946	0.955	1	Lag3
0.00624184955892459	0.0392414201056195	0.522	0.503	1	Dnajb1
0.00624630801344022	0.0253832027216045	0.391	0.36	1	Slamf1
0.00630862922308327	0.0522717647222178	0.457	0.431	1	Tipin
0.006325151208694	-0.0196024499054839	0.283	0.313	1	Rev3l
0.00633229412250008	-0.0242788412404865	0.36	0.395	1	Zkscan3
0.00633852092855279	-0.0402683298993844	0.569	0.598	1	Rnf6
0.00634367287075774	0.051164581839708	0.893	0.886	1	Lamtor4
0.00638471284099566	0.0464020247682371	0.74	0.718	1	Ddt
0.00640223086836555	-0.0390825429859326	0.447	0.482	1	Ctr9
0.00641203081441498	-0.0353662865939735	0.404	0.434	1	Wdr36
0.00641781245116267	0.034785012980573	0.389	0.362	1	Abhd8
0.00643694720752726	-0.0440005795024715	0.674	0.715	1	Gm15472
0.0064388259980716	-0.0276786951434795	0.491	0.53	1	Mindy2
0.00649612576302431	-0.0305472348998075	0.995	0.996	1	H3f3a
0.00651999325758995	-0.0274765714628221	0.552	0.594	1	Rgs3
0.00652029934801232	-0.0234995959623357	0.38	0.417	1	Chuk
0.00655737624159379	-0.0273753917589672	0.569	0.607	1	Ddx27
0.00661035028478082	0.0586930952401893	0.644	0.638	1	Atg3
0.00661368282133518	-0.0330919788437705	0.369	0.404	1	2900097C17Rik
0.00662433958698464	-0.035474967325931	0.383	0.414	1	Cnot7
0.00665651804890321	-0.0580317019419883	0.975	0.979	1	Gimap3
0.00666533653032966	-0.0326366371994665	0.428	0.468	1	Exoc6
0.00668824539001631	-0.0296571789212664	0.32	0.354	1	Fam177a
0.00670939906430438	-0.0763481641027235	0.72	0.75	1	Mir6236
