SYMBOL	DESCRIPTION	GENEBIOTYPE	ENTREZID	UNIPROTID	LENGTH	METABIOTYPE	logFC	logCPM	F	PValue	FDR
TRAPPC13	trafficking protein particle complex subunit 13	protein_coding	80006	A5PLN9.110	6761	protein_coding	0.196337342678334	4.48319807069344	2.34160923255858	0.150605604899452	0.33618530330194
AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1	protein_coding	9255	D6R937.75	9258	protein_coding	0.142156092349945	5.69074391212706	2.3392344085956	0.150796217856847	0.336547817177611
MRPL36	mitochondrial ribosomal protein L36	protein_coding	64979	Q9P0J6.150	1395	protein_coding	-0.184586520094879	3.65835362855608	2.33785996071574	0.150906675021681	0.336694927012419
VPS18	VPS18 core subunit of CORVET and HOPS complexes	protein_coding	57617	A0A024R9R3.54	4029	protein_coding	-0.19630536764595	4.77722705396129	2.33771186398113	0.150918582843105	0.336694927012419
MAP3K8	mitogen-activated protein kinase kinase kinase 8	protein_coding	1326	P41279.199	3517	protein_coding	0.253804939692967	4.65832168593356	2.33702367744781	0.150973932449157	0.336755430102092
PNRC1	proline rich nuclear receptor coactivator 1	protein_coding	10957	Q49A59.96	2992	protein_coding	0.238240452310958	6.03930348047063	2.33495211826507	0.151140698199831	0.337064383777488
RGS16	regulator of G protein signaling 16	protein_coding	6004	O15492.168	2408	protein_coding	-0.691706823311204	2.05311720143746	2.33265782343099	0.151325664885138	0.337413804937348
MSANTD4	Myb/SANT DNA binding domain containing 4 with coiled-coils	protein_coding	84437	NA	5108	protein_coding	0.176328049558578	4.3690964396914	2.3322740289963	0.151356634257495	0.337419788835294
CLEC2D	C-type lectin domain family 2 member D	protein_coding	29121	F5H0P0.74	6955	protein_coding	0.239826911357674	8.91273461035958	2.33164697695259	0.151407249854289	0.337469559699516
DEAF1	DEAF1 transcription factor	protein_coding	10522	H0YCH1.53	7331	protein_coding	-0.163835363656559	4.32588459408841	2.33104748166053	0.151455660958226	0.337514399322001
TGIF2	TGFB induced factor homeobox 2	protein_coding	60436	Q9GZN2.176	3973	protein_coding	0.152180572898772	5.36829759392594	2.33018463652704	0.151525372523045	0.337606680767165
N4BP2L2	NEDD4 binding protein 2 like 2	protein_coding	10443	NA	21002	protein_coding	0.225040074435363	7.30553394985488	2.32739106609338	0.151751349291268	0.337991653438912
ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6	protein_coding	9459	Q15052.216	5278	protein_coding	0.161033019235903	8.46521312017994	2.32734815152139	0.151754824027061	0.337991653438912
ISL2	ISL LIM homeobox 2	protein_coding	64843	Q96A47.162	2171	protein_coding	-0.409625487762488	0.0400378627142157	2.32682965384944	0.151796813996174	0.338022063498293
PYROXD1	pyridine nucleotide-disulphide oxidoreductase domain 1	protein_coding	79912	B4DEW4.91	5723	protein_coding	0.254652799625743	4.30245729932343	2.32568487309208	0.151889574535845	0.338165497319541
MPHOSPH9	M-phase phosphoprotein 9	protein_coding	10198	NA	10304	protein_coding	0.205632766110906	6.6065492144808	2.32313588430072	0.152096372809438	0.338562722754953
DUSP2	dual specificity phosphatase 2	protein_coding	1844	Q05923.197	1929	protein_coding	0.315162060509821	5.88566634552268	2.32168276421025	0.152214422143742	0.338762283909085
ABCC2	ATP binding cassette subfamily C member 2	protein_coding	1244	A0A3B3IRZ2.13	7837	protein_coding	0.381424685914619	0.806526659333678	2.31748029946905	0.152556472971155	0.339442670530085
ZNF30	zinc finger protein 30	protein_coding	90075	P17039.194	2745	protein_coding	0.218176108003044	1.6347164024193	2.31722789709934	0.152577047479446	0.339442670530085
PES1	pescadillo ribosomal biogenesis factor 1	protein_coding	23481	B2RDF2.118	4527	protein_coding	-0.14148971140722	5.4066787335926	2.31660530296682	0.152627812982669	0.33949229555664
RFX1	regulatory factor X1	protein_coding	5989	P22670.199	5473	protein_coding	-0.244827009523135	3.60448810533279	2.31290465939049	0.152929997237471	0.340101032260589
RPS19BP1	ribosomal protein S19 binding protein 1	protein_coding	91582	A0A024R1T1.43	3669	protein_coding	-0.153347570086512	4.97916428388582	2.31185911953418	0.153015509381415	0.340171822837336
USP16	ubiquitin specific peptidase 16	protein_coding	10600	Q9Y5T5.187	5694	protein_coding	0.200345743733636	5.79158500332593	2.31153505528175	0.153042026008704	0.340171822837336
WRNIP1	WRN helicase interacting protein 1	protein_coding	56897	Q96S55.166	3898	protein_coding	-0.105414792467389	5.61518576998414	2.31146965521112	0.153047378084331	0.340171822837336
LAMTOR4	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4	protein_coding	389541	Q0VGL1.125	1931	protein_coding	-0.143806553262664	5.40284204804833	2.31107808574347	0.153079427459953	0.340179674025667
ARFGAP1	ADP ribosylation factor GTPase activating protein 1	protein_coding	55738	Q8N6T3.181	6610	protein_coding	-0.166855459537966	5.90770347062727	2.30918404664185	0.153234570935443	0.340386860900702
CEP63	centrosomal protein 63	protein_coding	80254	NA	24294	protein_coding	-0.161073546864049	4.4847903397286	2.3089436126321	0.153254279373982	0.340386860900702
MRPL42	mitochondrial ribosomal protein L42	protein_coding	28977	A0A024RBG3.51	16368	protein_coding	0.200755657093878	4.88354596304685	2.3088950081171	0.153258263886132	0.340386860900702
ZNF222	zinc finger protein 222	protein_coding	7673	K7EN43.46	2001	protein_coding	-0.254322563414901	1.46402545884705	2.30820005326846	0.153315249307496	0.340450038903411
AP2M1	adaptor related protein complex 2 subunit mu 1	protein_coding	1173	NA	6709	protein_coding	-0.104347528816865	7.64904643783717	2.30758897041754	0.153365379351871	0.340497973253018
ITGA4	integrin subunit alpha 4	protein_coding	3676	NA	10654	protein_coding	0.332852284332494	9.80083015757884	2.30693108895808	0.153419371557071	0.340554462840399
IMPACT	impact RWD domain protein	protein_coding	55364	Q9P2X3.149	4896	protein_coding	0.324044816846848	2.70938738852839	2.30645212852119	0.153458694788111	0.340573434176169
NSD2	nuclear receptor binding SET domain protein 2	protein_coding	7468	O96028.191	20352	protein_coding	-0.2516968504767	7.67313601665124	2.30613159326073	0.153485018201952	0.340573434176169
TTC12	tetratricopeptide repeat domain 12	protein_coding	54970	A8K8G6.109	5247	protein_coding	0.322064991723668	2.93890996002064	2.30507136563498	0.153572128068734	0.340703350517377
WDR89	WD repeat domain 89	protein_coding	112840	A0A024R667.51	3218	protein_coding	0.213915837424412	3.80466154059257	2.30395378518366	0.153664017466999	0.340738292768581
ZNF202	zinc finger protein 202	protein_coding	7753	A0A024R3M3.62	5071	protein_coding	-0.172671092969086	4.2681087327912	2.30347823292255	0.153703139173806	0.340738292768581
CENPM	centromere protein M	protein_coding	79019	Q9NSP4.148	1750	protein_coding	-0.595641860416217	3.87621507741543	2.30343363637731	0.153706808588698	0.340738292768581
DHRS4L2	dehydrogenase/reductase 4 like 2	protein_coding	317749	F6VUV4.42	2472	protein_coding	-0.139882893693811	3.58322197374928	2.30322723497548	0.153723792783039	0.340738292768581
TECPR1	tectonin beta-propeller repeat containing 1	protein_coding	25851	Q7Z6L1.145	9047	protein_coding	-0.177127765789749	6.10053660417649	2.30314333198081	0.153730697600847	0.340738292768581
TENT4A	terminal nucleotidyltransferase 4A	protein_coding	11044	A0A0X1KG68.35	6356	protein_coding	-0.134894886227534	5.52233403346739	2.30157223550193	0.153860063464316	0.34096167510047
LCP1	lymphocyte cytosolic protein 1	protein_coding	3936	A0A024RDT4.47	5076	protein_coding	-0.124451790140703	10.8935386421868	2.30099765277934	0.153907409458928	0.341003248037807
EPB41L2	erythrocyte membrane protein band 4.1 like 2	protein_coding	2037	NA	10320	protein_coding	0.407803326733792	4.66371313204043	2.30048822865008	0.153949401673954	0.341032945695189
GSTK1	glutathione S-transferase kappa 1	protein_coding	373156	C9JNT3.70	4214	protein_coding	-0.126258515639096	8.49457621339629	2.29984864710614	0.154002143275608	0.341086440240387
KDELR3	KDEL endoplasmic reticulum protein retention receptor 3	protein_coding	11015	A0A024R1R0.46	1913	protein_coding	0.413809989236837	0.216872953970663	2.29929382576798	0.154047913740633	0.341124478004828
GCC2	GRIP and coiled-coil domain containing 2	protein_coding	9648	NA	19079	protein_coding	0.205112969975928	6.33677067886278	2.29788263002915	0.15416440871136	0.341256653819345
KDM3B	lysine demethylase 3B	protein_coding	51780	Q7LBC6.142	7872	protein_coding	-0.106256617253205	7.22757503987408	2.29698631514251	0.154238457557603	0.341256653819345
RPGRIP1L	RPGRIP1 like	protein_coding	23322	Q68CZ1.149	14211	protein_coding	0.292062796468766	1.62757048543968	2.29696632978807	0.154240109153074	0.341256653819345
DCAF5	DDB1 and CUL4 associated factor 5	protein_coding	8816	Q96JK2.167	8295	protein_coding	-0.106826245414868	6.9275176515194	2.29680424057391	0.154253505074865	0.341256653819345
APBB1IP	amyloid beta precursor protein binding family B member 1 interacting protein	protein_coding	54518	Q7Z5R6.152	3843	protein_coding	-0.18736615289448	7.30405091435429	2.29677484871855	0.154255934332204	0.341256653819345
ZER1	zyg-11 related cell cycle regulator	protein_coding	10444	A0A024R8B0.50	4370	protein_coding	-0.137907579020301	5.82091475240248	2.29649281922913	0.1542792467137	0.341256653819345
SAMM50	SAMM50 sorting and assembly machinery component	protein_coding	25813	Q9Y512.173	6410	protein_coding	-0.116621981247051	5.56219753467014	2.29445614329377	0.154447728762926	0.34156599117778
RPS6KB1	ribosomal protein S6 kinase B1	protein_coding	6198	K7ER06.51	7697	protein_coding	0.133047210817147	5.39137494926446	2.29278322467704	0.154586292591129	0.341809061041628
SYNCRIP	synaptotagmin binding cytoplasmic RNA interacting protein	protein_coding	10492	B7Z645.96	10452	protein_coding	0.155758898748959	7.16156698394672	2.29226752591752	0.154629038227689	0.34181021213227
PDXK	pyridoxal kinase	protein_coding	8566	A8MV33.97	11912	protein_coding	-0.188778083665485	5.97569011246858	2.29208560932538	0.154644120620158	0.34181021213227
UTY	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked	protein_coding	7404	NA	9716	protein_coding	0.358199572879347	5.15148505734546	2.29104072961209	0.15473078567597	0.341938410953806
MRPL18	mitochondrial ribosomal protein L18	protein_coding	29074	NA	1374	protein_coding	-0.16751415228174	4.73228829034024	2.29029586782873	0.154792603787492	0.342011663378586
HS3ST3B1	heparan sulfate-glucosamine 3-sulfotransferase 3B1	protein_coding	9953	Q9Y662.155	5369	protein_coding	-0.200652535258491	4.81890852487513	2.28958150105665	0.154851920243939	0.342079362331471
ADIPOR1	adiponectin receptor 1	protein_coding	51094	NA	3113	protein_coding	-0.103606554247528	6.31853284658684	2.28682495276705	0.155081074833508	0.34251106404827
SMIM15	small integral membrane protein 15	protein_coding	643155	Q7Z3B0.105	2888	protein_coding	0.178843946252326	4.59605186256072	2.28628909814516	0.155125670510806	0.34251106404827
MSANTD3-TMEFF1	MSANTD3-TMEFF1 readthrough	protein_coding	100526694	A0A0A6YYJ0.38	2069	protein_coding	0.272166944554295	1.10666784671068	2.28619528440571	0.155133479675815	0.34251106404827
NIM1K	NIM1 serine/threonine protein kinase	protein_coding	167359	NA	3619	protein_coding	0.553138231297242	0.276002833989903	2.28580609678698	0.155165881393154	0.342519207834741
INO80	INO80 complex ATPase subunit	protein_coding	54617	A0A024R9R7.46	6940	protein_coding	-0.126833318905923	5.74178538453395	2.28540989124436	0.155198876139186	0.342528657440213
RAD54L2	RAD54 like 2	protein_coding	23132	NA	12121	protein_coding	-0.0895049594910953	5.89027766863042	2.28400226288283	0.155316170451664	0.342724120850517
TREX1	three prime repair exonuclease 1	protein_coding	11277	C9J052.95	1448	protein_coding	0.531105469309262	3.98940092214798	2.28301537911091	0.155398471689393	0.342829501752947
ATF2	activating transcription factor 2	protein_coding	1386	P15336.221	5751	protein_coding	0.133813604403204	5.72865021632256	2.28274049508535	0.155421405438841	0.342829501752947
DENND5A	DENN domain containing 5A	protein_coding	23258	Q6IQ26.152	21072	protein_coding	-0.408488481631099	4.88404134967769	2.28175011475021	0.155504068850661	0.342948426200689
PRKACA	protein kinase cAMP-activated catalytic subunit alpha	protein_coding	5566	A0A7I2YQ82.1	7764	protein_coding	-0.131263619175871	6.04587557553964	2.28128513771299	0.155542897876626	0.342970652268072
SAR1A	secretion associated Ras related GTPase 1A	protein_coding	56681	Q5SQT9.150	6914	protein_coding	-0.149404165381261	6.59739702598419	2.28060980388179	0.15559931500077	0.342981466713683
LRRC32	leucine rich repeat containing 32	protein_coding	2615	A0A024R5J7.55	4459	protein_coding	-0.853100696168999	1.12684607579579	2.28014611063674	0.15563806667573	0.342981466713683
LIMA1	LIM domain and actin binding 1	protein_coding	51474	F8VS07.75	6291	protein_coding	0.237250731727915	6.27776481055522	2.28006735545696	0.155644649594606	0.342981466713683
DENND1C	DENN domain containing 1C	protein_coding	79958	NA	4647	protein_coding	-0.101803955405909	7.55645101167572	2.27985011371053	0.155662810024971	0.342981466713683
SLC25A52	solute carrier family 25 member 52	protein_coding	147407	Q3SY17.122	1297	protein_coding	-0.239985825140409	-0.236407611644945	2.27753403316203	0.15585658991085	0.343345015890403
GABRR2	gamma-aminobutyric acid type A receptor subunit rho2	protein_coding	2570	NA	4974	protein_coding	0.327606968082632	0.654134142246664	2.27672063665171	0.155924716573578	0.343397256775963
GALE	UDP-galactose-4-epimerase	protein_coding	2582	A0A384NL38.14	3955	protein_coding	0.284860683970415	3.40508638059937	2.27568578367524	0.156011445725532	0.343397256775963
NAP1L5	nucleosome assembly protein 1 like 5	protein_coding	266812	Q96NT1.134	1917	protein_coding	0.276692908116524	1.89162639379144	2.2755303338682	0.156024478941247	0.343397256775963
EEF1AKMT2	EEF1A lysine methyltransferase 2	protein_coding	399818	M0QZ67.26	5819	protein_coding	0.146522766203394	3.9191436740055	2.27534117606109	0.156040340151564	0.343397256775963
LZTS1	leucine zipper tumor suppressor 1	protein_coding	11178	Q9Y250.162	5706	protein_coding	-0.462291707205754	3.98724250453274	2.27523553160402	0.156049199506581	0.343397256775963
DNAJA3	DnaJ heat shock protein family (Hsp40) member A3	protein_coding	9093	Q96EY1.194	7071	protein_coding	-0.112556881258834	5.57048121562664	2.27518992261757	0.156053024476695	0.343397256775963
CNTROB	centrobin, centriole duplication and spindle assembly protein	protein_coding	116840	I3L1Z8.56	6236	protein_coding	-0.231638745318027	5.81073619121862	2.27467483589649	0.156096230113471	0.343428979901068
ZNF800	zinc finger protein 800	protein_coding	168850	NA	5793	protein_coding	0.244484102177242	5.14398991621625	2.2719597332836	0.156324223021643	0.343819743242082
TMEM230	transmembrane protein 230	protein_coding	29058	A0A087WTT2.52	3051	protein_coding	0.126266151365354	5.93650013806272	2.2716757131901	0.156348097021779	0.343819743242082
FCRL6	Fc receptor like 6	protein_coding	343413	NA	2677	protein_coding	-0.677196641029651	3.70077828695024	2.27153047187116	0.156360307409531	0.343819743242082
VKORC1	vitamin K epoxide reductase complex subunit 1	protein_coding	79001	F8W9H0.49	2190	protein_coding	-0.226388521183813	4.82459246532724	2.26782202173378	0.156672482948578	0.344384729750064
NDOR1	NADPH dependent diflavin oxidoreductase 1	protein_coding	27158	NA	5188	protein_coding	-0.234958831695559	5.2489412780083	2.26779230443639	0.156674987706731	0.344384729750064
KSR1	kinase suppressor of ras 1	protein_coding	8844	A0A2R8Y5H9.18	12200	protein_coding	-0.281306321828691	5.21781207354927	2.26662988210298	0.156773003476732	0.344434165327128
FBXL17	F-box and leucine rich repeat protein 17	protein_coding	64839	Q9UF56.165	8125	protein_coding	0.214389184596002	3.70201022673909	2.26658152279165	0.15677708282117	0.344434165327128
CBWD6	COBW domain containing 6	protein_coding	644019	Q4V339.117	10393	protein_coding	-0.198656515503699	4.71286724861684	2.2664983512153	0.156784099063317	0.344434165327128
ERCC6L2	ERCC excision repair 6 like 2	protein_coding	375748	H0Y3T7.46	28973	protein_coding	-0.145374128897759	5.25682448672779	2.26487670868914	0.156920977753095	0.344671394516051
ZMYND19	zinc finger MYND-type containing 19	protein_coding	116225	Q96E35.145	2392	protein_coding	-0.209124096348444	3.87121834427621	2.26087456283092	0.157259433750027	0.345351212298245
CCDC134	coiled-coil domain containing 134	protein_coding	79879	B0QY51.80	7135	protein_coding	0.129478087424482	5.45690853670822	2.2602688349868	0.157310739470351	0.345372481287091
PKN2	protein kinase N2	protein_coding	5586	B1AL79.108	6897	protein_coding	0.207739315970113	5.26947288905434	2.2600766338434	0.157327023498537	0.345372481287091
UBL4A	ubiquitin like 4A	protein_coding	8266	P11441.190	2575	protein_coding	-0.139873790698458	5.46691207928355	2.25756555597931	0.157539967155228	0.345734378677333
ZBED6CL	ZBED6 C-terminal like	protein_coding	113763	A0A090N8P6.44	5176	protein_coding	-0.157297944590326	4.80072026097063	2.25744919644019	0.157549843447898	0.345734378677333
ATP7B	ATPase copper transporting beta	protein_coding	540	NA	18808	protein_coding	-0.342606198517189	0.111055757766986	2.25683445918822	0.157602033692744	0.345785297024232
ADAM12	ADAM metallopeptidase domain 12	protein_coding	8038	O43184.201	9882	protein_coding	-0.681669518118962	-0.956409468503039	2.25641344234049	0.15763778995118	0.345796898615214
FBXL4	F-box and leucine rich repeat protein 4	protein_coding	26235	Q9UKA2.173	8118	protein_coding	0.175007158992982	4.49166600663035	2.25608963524524	0.157665297306408	0.345796898615214
GIPC1	GIPC PDZ domain containing family member 1	protein_coding	10755	A0A024R7I0.56	4440	protein_coding	-0.14138154620677	5.25134431420104	2.25551584029072	0.157714055952285	0.345840252473309
CENPK	centromere protein K	protein_coding	64105	Q9BS16.145	4309	protein_coding	0.250356710038517	4.84498274742937	2.25482498839898	0.157772786827139	0.34590545378808
SNX27	sorting nexin 27	protein_coding	81609	A0A2R8Y8A7.22	16711	protein_coding	-0.129478977286868	5.04972751398491	2.25400331150083	0.157842675341784	0.345994665275259
FAM3A	FAM3 metabolism regulating signaling molecule A	protein_coding	60343	P98173.160	5098	protein_coding	-0.180346140289318	4.35568072370954	2.25348111530731	0.157887111528313	0.345994665275259
SOD2	superoxide dismutase 2	protein_coding	6648	A0A384NL29.14	18144	protein_coding	-0.148856654708218	5.2906380711254	2.25306948634143	0.157922150136754	0.345994665275259
USP48	ubiquitin specific peptidase 48	protein_coding	84196	Q86UV5.168	9497	protein_coding	0.155260222756014	6.81836926841658	2.25239111695169	0.157979915575976	0.345994665275259
R3HDM4	R3H domain containing 4	protein_coding	91300	Q96D70.122	2957	protein_coding	-0.113146220741799	6.06856980432593	2.25208566564202	0.158005934484631	0.345994665275259
AK9	adenylate kinase 9	protein_coding	221264	H7C517.53	10099	protein_coding	0.327023132523502	2.81186791982058	2.25200392900607	0.158012897879315	0.345994665275259
WSB2	WD repeat and SOCS box containing 2	protein_coding	55884	Q9NYS7.169	4623	protein_coding	-0.194974619601814	5.91047652260686	2.25196154275022	0.158016509046828	0.345994665275259
BBS4	Bardet-Biedl syndrome 4	protein_coding	585	Q96RK4.192	4148	protein_coding	0.136814275208597	4.18783347674824	2.25135872271642	0.158067878569573	0.346043626987785
FAM185A	family with sequence similarity 185 member A	protein_coding	222234	NA	2729	protein_coding	0.199483277367309	2.08245504750041	2.24930887857296	0.158242714419045	0.346362814734823
NOTCH2NLC	notch 2 N-terminal like C	protein_coding	100996717	A0A494C1K9.7	9139	protein_coding	-0.204839706213955	4.201519537108	2.24762944100222	0.15838613927175	0.346613145362816
GPAM	glycerol-3-phosphate acyltransferase, mitochondrial	protein_coding	57678	Q9HCL2.169	9809	protein_coding	0.184260026235166	3.57508507743023	2.24727434706804	0.158416485478391	0.34661596758469
CAMK1	calcium/calmodulin dependent protein kinase I	protein_coding	8536	NA	2715	protein_coding	0.447306764611897	4.7528988057841	2.24571393899628	0.158549924384422	0.346838432600922
NLRC3	NLR family CARD domain containing 3	protein_coding	197358	C3VPR7.102	6689	protein_coding	-0.199621785886976	8.17228927463601	2.24540557780367	0.158576310789289	0.346838432600922
APOBEC3D	apolipoprotein B mRNA editing enzyme catalytic subunit 3D	protein_coding	140564	Q6ICH2.117	2529	protein_coding	-0.134367493351463	6.03220812127889	2.24491017914955	0.158618713552426	0.346867577262492
FBXO28	F-box protein 28	protein_coding	23219	Q9NVF7.152	6020	protein_coding	0.189629771504419	5.0768551360927	2.24451708461909	0.158652369955642	0.346877588196636
CEP126	centrosomal protein 126	protein_coding	57562	A0A590UK33.4	8200	protein_coding	0.291914830476427	-0.10348640392745	2.24314800912279	0.158769659336062	0.347070417119275
TIMELESS	timeless circadian regulator	protein_coding	8914	Q9UNS1.172	5851	protein_coding	-0.460860531081946	5.95246443456948	2.24011638686633	0.159029769540569	0.347535263893567
POLDIP3	DNA polymerase delta interacting protein 3	protein_coding	84271	F8WCX5.62	3650	protein_coding	-0.101645313677697	6.90824446113804	2.23999059629886	0.159040573861596	0.347535263893567
CLEC16A	C-type lectin domain containing 16A	protein_coding	23274	Q2KHT3.112	12523	protein_coding	-0.221663820058264	5.32269891806294	2.23938184041972	0.159092873813078	0.34756981872539
GLB1	galactosidase beta 1	protein_coding	2720	P16278.227	4335	protein_coding	-0.129417461819201	5.85568051349281	2.23912832929295	0.159114660077069	0.34756981872539
PSMB1	proteasome 20S subunit beta 1	protein_coding	5689	A0A140VK45.31	2219	protein_coding	0.13037827398505	6.66095974445397	2.23797576423974	0.159213756808404	0.347685181527996
METTL18	methyltransferase like 18	protein_coding	92342	A0A024R8Y7.41	1575	protein_coding	0.250871992391734	3.25572903462313	2.237836165877	0.159225764664887	0.347685181527996
PPOX	protoporphyrinogen oxidase	protein_coding	5498	A0A494C0M9.10	4725	protein_coding	-0.148196945374263	4.96459192879653	2.23519788568493	0.159452917143843	0.348117468632668
TSC22D4	TSC22 domain family member 4	protein_coding	81628	NA	3668	protein_coding	-0.143010449154365	6.62304691817209	2.23461979865804	0.159502744300532	0.348162531886743
WDR4	WD repeat domain 4	protein_coding	10785	P57081.169	2738	protein_coding	-0.217529730356268	3.25334332528749	2.23342335615701	0.159605931926824	0.34832403255673
PPP2R1A	protein phosphatase 2 scaffold subunit Aalpha	protein_coding	5518	A8K7B7.117	7413	protein_coding	-0.123414764517395	7.27030425232218	2.23129803181676	0.159789439198679	0.348660731699477
TMEM147	transmembrane protein 147	protein_coding	10430	Q9BVK8.128	1927	protein_coding	-0.292942950353773	4.23106472310926	2.23043084960659	0.159864390980902	0.348748042310805
TMEM127	transmembrane protein 127	protein_coding	55654	O75204.133	6372	protein_coding	-0.131024875351344	6.29374786367948	2.23015868350108	0.159887923832492	0.348748042310805
DIP2A	disco interacting protein 2 homolog A	protein_coding	23181	A0A494C143.12	13758	protein_coding	-0.226498875028403	7.19223227730138	2.22904324141231	0.159984416277182	0.348894716959873
FAM241A	family with sequence similarity 241 member A	protein_coding	132720	Q8N8J7.112	8844	protein_coding	0.306995756887451	1.77695530047426	2.22836473339407	0.160043147264616	0.348959002690478
LMLN	leishmanolysin like peptidase	protein_coding	89782	Q96KR4.139	8692	protein_coding	-0.33856089109438	2.10517027562313	2.226047273045	0.160243949753608	0.349332981836766
CTAGE1	cutaneous T cell lymphoma-associated antigen 1	protein_coding	64693	Q9HC47.111	4317	protein_coding	0.346255574913515	1.32552899853967	2.2256914547509	0.160274808739209	0.349336413932034
N4BP2L1	NEDD4 binding protein 2 like 1	protein_coding	90634	A0A024RDR5.39	6053	protein_coding	0.167690201441296	5.10202861495973	2.22509463987803	0.160326585441332	0.349385428887404
LZIC	leucine zipper and CTNNBIP1 domain containing	protein_coding	84328	K7ES95.46	5459	protein_coding	-0.125344843612087	4.75135026846108	2.22431327587522	0.160394404646722	0.349469379548994
TMSB10	thymosin beta 10	protein_coding	9168	P63313.138	461	protein_coding	-0.134586840581388	9.87552882196645	2.22330734727197	0.1604817684972	0.349594919362627
RPL10A	ribosomal protein L10a	protein_coding	4736	P62906.169	1508	protein_coding	0.158992415790562	8.52175087735337	2.22297511521035	0.160510635707026	0.349594919362627
PSMA2	proteasome 20S subunit alpha 2	protein_coding	5683	NA	8378	protein_coding	0.123064423131396	6.84783473399962	2.22198863618795	0.160596388236042	0.349717837763371
PLRG1	pleiotropic regulator 1	protein_coding	5356	O43660.182	5015	protein_coding	0.117238444754135	5.73997029181124	2.2188033862707	0.160873670626117	0.350205216857557
PMS1	PMS1 homolog 1, mismatch repair system component	protein_coding	5378	P54277.193	5448	protein_coding	0.277651159608231	4.62787236827141	2.21874319804584	0.160878915950994	0.350205216857557
DAAM1	dishevelled associated activator of morphogenesis 1	protein_coding	23002	NA	10712	protein_coding	-0.236036052024291	3.83611234098987	2.21723160923467	0.161010719811922	0.35042818402416
ZNF213	zinc finger protein 213	protein_coding	7760	I3L2V8.48	6442	protein_coding	-0.226865578971582	3.79477119096851	2.21670249438548	0.161056888519083	0.350464725126621
SYMPK	symplekin	protein_coding	8189	NA	10532	protein_coding	-0.120082306029155	6.69057044308311	2.21583707427628	0.161132438100668	0.350565174923011
NUP37	nucleoporin 37	protein_coding	79023	Q8NFH4.165	3488	protein_coding	0.179322145486255	4.96487997289152	2.21496660063649	0.161208474020365	0.350666645986312
ZNF184	zinc finger protein 184	protein_coding	7738	A0A024RCM2.58	3366	protein_coding	-0.154677749266322	4.01960106659878	2.21190860607831	0.16147594966236	0.351121783181298
HDAC7	histone deacetylase 7	protein_coding	51564	Q8WUI4.199	9928	protein_coding	0.205343525812121	7.7615066627807	2.21190142654088	0.161476578299321	0.351121783181298
CHCHD10	coiled-coil-helix-coiled-coil-helix domain containing 10	protein_coding	400916	E5RH03.52	889	protein_coding	-0.182178593655878	3.92073600140235	2.20899299903502	0.161731493467217	0.351554814292747
RCAN3	RCAN family member 3	protein_coding	11123	A0A024RAH2.47	7138	protein_coding	-0.230437371031907	6.58789997190325	2.2086023120891	0.16176577477323	0.351554814292747
CLINT1	clathrin interactor 1	protein_coding	9685	Q14677.196	6338	protein_coding	-0.229942145516341	6.42498806985026	2.20846654839649	0.161777689675438	0.351554814292747
MAN2B1	mannosidase alpha class 2B member 1	protein_coding	4125	NA	5374	protein_coding	-0.197671348892172	6.82890884993488	2.20828520614335	0.16179360637666	0.351554814292747
KIFC2	kinesin family member C2	protein_coding	90990	NA	4447	protein_coding	-0.220900724171885	4.75684001422827	2.20551399183813	0.162037086743597	0.352019742809028
C5orf22	chromosome 5 open reading frame 22	protein_coding	55322	B4DR92.81	4146	protein_coding	0.129422110451113	4.67429441884165	2.20291034420905	0.162266266779562	0.352262582174514
PHF1	PHD finger protein 1	protein_coding	5252	A2AB22.120	3596	protein_coding	-0.218558074756488	5.51910338322763	2.2026059182423	0.162293089919655	0.352262582174514
TSG101	tumor susceptibility 101	protein_coding	7251	F5H442.64	3558	protein_coding	-0.116576544048937	5.41104470733232	2.20226435445739	0.162323191967183	0.352262582174514
COPB1	COPI coat complex subunit beta 1	protein_coding	1315	NA	5098	protein_coding	0.145099391258335	7.24866026865824	2.20198756226131	0.162347590866933	0.352262582174514
KLRB1	killer cell lectin like receptor B1	protein_coding	3820	Q12918.142	1478	protein_coding	0.428410707400678	6.67956477673023	2.2019096548247	0.162354459150148	0.352262582174514
POLA2	DNA polymerase alpha 2, accessory subunit	protein_coding	23649	Q14181.176	5568	protein_coding	-0.275599124711213	5.14814480019345	2.20166890889194	0.162375685520955	0.352262582174514
DNAH6	dynein axonemal heavy chain 6	protein_coding	1768	NA	13514	protein_coding	0.441994908124187	0.71814642306578	2.20126215975203	0.162411556230766	0.352262582174514
CNOT6L	CCR4-NOT transcription complex subunit 6 like	protein_coding	246175	Q96LI5.160	9353	protein_coding	0.208366204621595	6.90435281433743	2.20120580943214	0.162416526486795	0.352262582174514
C1RL	complement C1r subcomponent like	protein_coding	51279	H0YGP8.42	4979	protein_coding	-0.20212522830062	5.2191053210531	2.20100947487995	0.162433845246599	0.352262582174514
USP19	ubiquitin specific peptidase 19	protein_coding	10869	E7ESU0.79	5731	protein_coding	-0.105980356859311	6.48032636078591	2.20089247807455	0.162444166698131	0.352262582174514
